name,bandwidth,region,subnets,tunnel_name,gateway_name,peer_ip_address,local_id_type,local_id_value,peer_id_type,peer_id_value,monitor_ip,proxy_ids,sec_wan_enabled,sec_tunnel_name,sec_gateway_name,sec_peer_ip_address,sec_local_id_type,sec_local_id_value,sec_peer_id_type,sec_peer_id_value,sec_monitor_ip,sec_proxy_ids
BO-ireland-new505,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec505,bo-new-ireland-ike505,10.3.249.251,,,ipaddr,10.3.249.251,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new506,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec506,bo-new-ireland-ike506,10.3.249.252,,,ipaddr,10.3.249.252,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new507,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec507,bo-new-ireland-ike507,10.3.249.253,,,ipaddr,10.3.249.253,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new508,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec508,bo-new-ireland-ike508,10.3.249.254,,,ipaddr,10.3.249.254,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new509,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec509,bo-new-ireland-ike509,10.3.250.1,,,ipaddr,10.3.250.1,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new510,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec510,bo-new-ireland-ike510,10.3.250.2,,,ipaddr,10.3.250.2,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new511,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec511,bo-new-ireland-ike511,10.3.250.3,,,ipaddr,10.3.250.3,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new512,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec512,bo-new-ireland-ike512,10.3.250.4,,,ipaddr,10.3.250.4,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new513,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec513,bo-new-ireland-ike513,10.3.250.5,,,ipaddr,10.3.250.5,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new514,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec514,bo-new-ireland-ike514,10.3.250.6,,,ipaddr,10.3.250.6,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new515,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec515,bo-new-ireland-ike515,10.3.250.7,,,ipaddr,10.3.250.7,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new516,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec516,bo-new-ireland-ike516,10.3.250.8,,,ipaddr,10.3.250.8,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new517,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec517,bo-new-ireland-ike517,10.3.250.9,,,ipaddr,10.3.250.9,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new518,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec518,bo-new-ireland-ike518,10.3.250.10,,,ipaddr,10.3.250.10,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new519,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec519,bo-new-ireland-ike519,10.3.250.11,,,ipaddr,10.3.250.11,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new520,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec520,bo-new-ireland-ike520,10.3.250.12,,,ipaddr,10.3.250.12,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new521,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec521,bo-new-ireland-ike521,10.3.250.13,,,ipaddr,10.3.250.13,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new522,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec522,bo-new-ireland-ike522,10.3.250.14,,,ipaddr,10.3.250.14,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new523,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec523,bo-new-ireland-ike523,10.3.250.15,,,ipaddr,10.3.250.15,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new524,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec524,bo-new-ireland-ike524,10.3.250.16,,,ipaddr,10.3.250.16,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new525,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec525,bo-new-ireland-ike525,10.3.250.17,,,ipaddr,10.3.250.17,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new526,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec526,bo-new-ireland-ike526,10.3.250.18,,,ipaddr,10.3.250.18,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new527,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec527,bo-new-ireland-ike527,10.3.250.19,,,ipaddr,10.3.250.19,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new528,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec528,bo-new-ireland-ike528,10.3.250.20,,,ipaddr,10.3.250.20,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new529,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec529,bo-new-ireland-ike529,10.3.250.21,,,ipaddr,10.3.250.21,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new530,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec530,bo-new-ireland-ike530,10.3.250.22,,,ipaddr,10.3.250.22,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new531,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec531,bo-new-ireland-ike531,10.3.250.23,,,ipaddr,10.3.250.23,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new532,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec532,bo-new-ireland-ike532,10.3.250.24,,,ipaddr,10.3.250.24,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new533,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec533,bo-new-ireland-ike533,10.3.250.25,,,ipaddr,10.3.250.25,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new534,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec534,bo-new-ireland-ike534,10.3.250.26,,,ipaddr,10.3.250.26,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new535,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec535,bo-new-ireland-ike535,10.3.250.27,,,ipaddr,10.3.250.27,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new536,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec536,bo-new-ireland-ike536,10.3.250.28,,,ipaddr,10.3.250.28,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new537,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec537,bo-new-ireland-ike537,10.3.250.29,,,ipaddr,10.3.250.29,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new538,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec538,bo-new-ireland-ike538,10.3.250.30,,,ipaddr,10.3.250.30,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new539,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec539,bo-new-ireland-ike539,10.3.250.31,,,ipaddr,10.3.250.31,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new540,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec540,bo-new-ireland-ike540,10.3.250.32,,,ipaddr,10.3.250.32,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new541,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec541,bo-new-ireland-ike541,10.3.250.33,,,ipaddr,10.3.250.33,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new542,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec542,bo-new-ireland-ike542,10.3.250.34,,,ipaddr,10.3.250.34,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new543,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec543,bo-new-ireland-ike543,10.3.250.35,,,ipaddr,10.3.250.35,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new544,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec544,bo-new-ireland-ike544,10.3.250.36,,,ipaddr,10.3.250.36,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new545,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec545,bo-new-ireland-ike545,10.3.250.37,,,ipaddr,10.3.250.37,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new546,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec546,bo-new-ireland-ike546,10.3.250.38,,,ipaddr,10.3.250.38,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new547,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec547,bo-new-ireland-ike547,10.3.250.39,,,ipaddr,10.3.250.39,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new548,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec548,bo-new-ireland-ike548,10.3.250.40,,,ipaddr,10.3.250.40,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new549,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec549,bo-new-ireland-ike549,10.3.250.41,,,ipaddr,10.3.250.41,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new550,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec550,bo-new-ireland-ike550,10.3.250.42,,,ipaddr,10.3.250.42,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new551,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec551,bo-new-ireland-ike551,10.3.250.43,,,ipaddr,10.3.250.43,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new552,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec552,bo-new-ireland-ike552,10.3.250.44,,,ipaddr,10.3.250.44,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new553,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec553,bo-new-ireland-ike553,10.3.250.45,,,ipaddr,10.3.250.45,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new554,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec554,bo-new-ireland-ike554,10.3.250.46,,,ipaddr,10.3.250.46,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new555,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec555,bo-new-ireland-ike555,10.3.250.47,,,ipaddr,10.3.250.47,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new556,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec556,bo-new-ireland-ike556,10.3.250.48,,,ipaddr,10.3.250.48,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new557,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec557,bo-new-ireland-ike557,10.3.250.49,,,ipaddr,10.3.250.49,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new558,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec558,bo-new-ireland-ike558,10.3.250.50,,,ipaddr,10.3.250.50,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new559,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec559,bo-new-ireland-ike559,10.3.250.51,,,ipaddr,10.3.250.51,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new560,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec560,bo-new-ireland-ike560,10.3.250.52,,,ipaddr,10.3.250.52,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new561,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec561,bo-new-ireland-ike561,10.3.250.53,,,ipaddr,10.3.250.53,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new562,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec562,bo-new-ireland-ike562,10.3.250.54,,,ipaddr,10.3.250.54,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new563,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec563,bo-new-ireland-ike563,10.3.250.55,,,ipaddr,10.3.250.55,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new564,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec564,bo-new-ireland-ike564,10.3.250.56,,,ipaddr,10.3.250.56,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new565,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec565,bo-new-ireland-ike565,10.3.250.57,,,ipaddr,10.3.250.57,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new566,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec566,bo-new-ireland-ike566,10.3.250.58,,,ipaddr,10.3.250.58,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new567,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec567,bo-new-ireland-ike567,10.3.250.59,,,ipaddr,10.3.250.59,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new568,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec568,bo-new-ireland-ike568,10.3.250.60,,,ipaddr,10.3.250.60,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new569,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec569,bo-new-ireland-ike569,10.3.250.61,,,ipaddr,10.3.250.61,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new570,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec570,bo-new-ireland-ike570,10.3.250.62,,,ipaddr,10.3.250.62,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new571,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec571,bo-new-ireland-ike571,10.3.250.63,,,ipaddr,10.3.250.63,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new572,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec572,bo-new-ireland-ike572,10.3.250.64,,,ipaddr,10.3.250.64,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new573,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec573,bo-new-ireland-ike573,10.3.250.65,,,ipaddr,10.3.250.65,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new574,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec574,bo-new-ireland-ike574,10.3.250.66,,,ipaddr,10.3.250.66,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new575,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec575,bo-new-ireland-ike575,10.3.250.67,,,ipaddr,10.3.250.67,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new576,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec576,bo-new-ireland-ike576,10.3.250.68,,,ipaddr,10.3.250.68,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new577,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec577,bo-new-ireland-ike577,10.3.250.69,,,ipaddr,10.3.250.69,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new578,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec578,bo-new-ireland-ike578,10.3.250.70,,,ipaddr,10.3.250.70,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new579,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec579,bo-new-ireland-ike579,10.3.250.71,,,ipaddr,10.3.250.71,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new580,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec580,bo-new-ireland-ike580,10.3.250.72,,,ipaddr,10.3.250.72,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new581,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec581,bo-new-ireland-ike581,10.3.250.73,,,ipaddr,10.3.250.73,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new582,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec582,bo-new-ireland-ike582,10.3.250.74,,,ipaddr,10.3.250.74,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new583,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec583,bo-new-ireland-ike583,10.3.250.75,,,ipaddr,10.3.250.75,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new584,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec584,bo-new-ireland-ike584,10.3.250.76,,,ipaddr,10.3.250.76,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new585,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec585,bo-new-ireland-ike585,10.3.250.77,,,ipaddr,10.3.250.77,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new586,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec586,bo-new-ireland-ike586,10.3.250.78,,,ipaddr,10.3.250.78,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new587,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec587,bo-new-ireland-ike587,10.3.250.79,,,ipaddr,10.3.250.79,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new588,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec588,bo-new-ireland-ike588,10.3.250.80,,,ipaddr,10.3.250.80,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new589,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec589,bo-new-ireland-ike589,10.3.250.81,,,ipaddr,10.3.250.81,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new590,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec590,bo-new-ireland-ike590,10.3.250.82,,,ipaddr,10.3.250.82,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new591,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec591,bo-new-ireland-ike591,10.3.250.83,,,ipaddr,10.3.250.83,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new592,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec592,bo-new-ireland-ike592,10.3.250.84,,,ipaddr,10.3.250.84,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new593,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec593,bo-new-ireland-ike593,10.3.250.85,,,ipaddr,10.3.250.85,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new594,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec594,bo-new-ireland-ike594,10.3.250.86,,,ipaddr,10.3.250.86,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new595,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec595,bo-new-ireland-ike595,10.3.250.87,,,ipaddr,10.3.250.87,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new596,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec596,bo-new-ireland-ike596,10.3.250.88,,,ipaddr,10.3.250.88,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new597,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec597,bo-new-ireland-ike597,10.3.250.89,,,ipaddr,10.3.250.89,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new598,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec598,bo-new-ireland-ike598,10.3.250.90,,,ipaddr,10.3.250.90,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new599,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec599,bo-new-ireland-ike599,10.3.250.91,,,ipaddr,10.3.250.91,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new600,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec600,bo-new-ireland-ike600,10.3.250.92,,,ipaddr,10.3.250.92,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new601,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec601,bo-new-ireland-ike601,10.3.250.93,,,ipaddr,10.3.250.93,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new602,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec602,bo-new-ireland-ike602,10.3.250.94,,,ipaddr,10.3.250.94,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new603,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec603,bo-new-ireland-ike603,10.3.250.95,,,ipaddr,10.3.250.95,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new604,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec604,bo-new-ireland-ike604,10.3.250.96,,,ipaddr,10.3.250.96,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new605,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec605,bo-new-ireland-ike605,10.3.250.97,,,ipaddr,10.3.250.97,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new606,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec606,bo-new-ireland-ike606,10.3.250.98,,,ipaddr,10.3.250.98,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new607,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec607,bo-new-ireland-ike607,10.3.250.99,,,ipaddr,10.3.250.99,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new608,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec608,bo-new-ireland-ike608,10.3.250.100,,,ipaddr,10.3.250.100,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new609,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec609,bo-new-ireland-ike609,10.3.250.101,,,ipaddr,10.3.250.101,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new610,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec610,bo-new-ireland-ike610,10.3.250.102,,,ipaddr,10.3.250.102,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new611,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec611,bo-new-ireland-ike611,10.3.250.103,,,ipaddr,10.3.250.103,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new612,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec612,bo-new-ireland-ike612,10.3.250.104,,,ipaddr,10.3.250.104,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new613,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec613,bo-new-ireland-ike613,10.3.250.105,,,ipaddr,10.3.250.105,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new614,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec614,bo-new-ireland-ike614,10.3.250.106,,,ipaddr,10.3.250.106,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new615,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec615,bo-new-ireland-ike615,10.3.250.107,,,ipaddr,10.3.250.107,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new616,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec616,bo-new-ireland-ike616,10.3.250.108,,,ipaddr,10.3.250.108,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new617,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec617,bo-new-ireland-ike617,10.3.250.109,,,ipaddr,10.3.250.109,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new618,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec618,bo-new-ireland-ike618,10.3.250.110,,,ipaddr,10.3.250.110,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new619,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec619,bo-new-ireland-ike619,10.3.250.111,,,ipaddr,10.3.250.111,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new620,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec620,bo-new-ireland-ike620,10.3.250.112,,,ipaddr,10.3.250.112,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new621,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec621,bo-new-ireland-ike621,10.3.250.113,,,ipaddr,10.3.250.113,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new622,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec622,bo-new-ireland-ike622,10.3.250.114,,,ipaddr,10.3.250.114,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new623,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec623,bo-new-ireland-ike623,10.3.250.115,,,ipaddr,10.3.250.115,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new624,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec624,bo-new-ireland-ike624,10.3.250.116,,,ipaddr,10.3.250.116,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new625,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec625,bo-new-ireland-ike625,10.3.250.117,,,ipaddr,10.3.250.117,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new626,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec626,bo-new-ireland-ike626,10.3.250.118,,,ipaddr,10.3.250.118,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new627,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec627,bo-new-ireland-ike627,10.3.250.119,,,ipaddr,10.3.250.119,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new628,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec628,bo-new-ireland-ike628,10.3.250.120,,,ipaddr,10.3.250.120,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new629,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec629,bo-new-ireland-ike629,10.3.250.121,,,ipaddr,10.3.250.121,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new630,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec630,bo-new-ireland-ike630,10.3.250.122,,,ipaddr,10.3.250.122,192.168.3.6/32,,no,,,,,,,,,
